deer_w2,moose_w2,elk_w2,sheep_w2,goat_w2,wolf_w2,Elevation2,DistFromHumanAccess2,DistFromHighHumanAccess2,landcover16,EASTING,NORTHING,pack,used,usedFactor,habitatType,landcov.f,closedConif,modConif,openConif,decid,regen,mixed,herb,shrub,water,rockIce,burn,alpineHerb,alpineShrub,alpine
1,4,1,3,4,3,2104.826222,928.89102,877.738565,8,580087.9881,5684465.243,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4,3,3,5,3,1939.793333,904.9836177,761.9686465,2,570513.2659,5676267.008,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2349.307556,2910.809943,2679.493074,10,577391.1838,5674422.103,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3,3,1,4,1985.893333,1733.055501,1824.368614,2,575085.4506,5676556.471,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,2034.813333,480.0099561,1334.284169,3,565450.9007,5681982.227,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2400.432889,759.9325422,623.6918186,10,595212.4984,5673072.927,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2457.432444,2904.427492,2869.451,10,588679.5565,5676361.142,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,1,3,4,3,2175.94,1180.61116,1086.465831,2,579972.2577,5671066.92,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1658.320889,252.5865595,150.1834031,3,592464.7573,5666305.293,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,2062.48,2276.983328,2125.714305,3,579567.7841,5681979.641,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,1,3,4,1692.212889,23.8047226,6.734529781,3,593488.4402,5675505.562,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1852.88,50.31596664,0,3,594319.7799,5672756.022,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,4,3,2152.213778,1702.987501,1484.289342,2,576895.6797,5686343.497,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,2203.1,742.8659855,2762.335692,10,584717.0124,5679606.798,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3,3,1,3,1962.107111,323.9965915,151.3582764,3,585417.7774,5667558.535,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,1,1,4,1749.84,1749.182186,1767.814782,3,564125.3681,5686097.739,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,1,4,1493.320444,350.3159666,189.3371451,1,591745.7698,5665304.829,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1430.853778,413.567873,293.3194478,7,579484.2877,5677781.692,Bow Valley,0,0,Herbaceous,Herbaceous,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1,3,6,5,3,2174.434667,1666.636136,1453.590313,10,582085.8968,5672594.832,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,5,5,3,2310.746222,1860.93712,1902.196297,10,587092.1425,5679835.357,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3,3,1,3,1748.8,227.7762041,304.6381288,2,572576.8672,5677189.227,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1474.039556,257.9362649,296.9875276,3,579228.8544,5677105.928,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1839.193333,175.2038515,139.7521354,2,589610.9622,5683111.354,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,5,3,2480.133333,1166.378507,1090.681461,10,573709.6692,5685511.116,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,3,1,1,4,1678.552889,1517.614268,1470.834963,3,564930.3648,5685346.529,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,3,3,3,5,1779.946222,,,3,589379.3835,5664030.836,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1534.506667,270.6902457,418.655899,3,570548.1606,5684019.778,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,2072.568,898.6580731,776.2632817,3,579537.1247,5684948.465,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2406.713333,181.8806968,204.489639,10,573784.6773,5683917.02,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1561.38,703.6098252,757.2715156,2,568795.7398,5686221.29,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,4,6,3,2151.901333,2661.148388,3297.274257,3,569600.8306,5689065.445,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,1937.747556,888.7075159,726.8652988,12,589992.469,5671627.26,Bow Valley,0,0,Burn-Forest,Burn,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,4,5,5,4,2235.107556,641.4389347,552.7997659,10,596344.8055,5672792.53,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,4,1,1,5,1455.586222,77.41344047,0,2,582656.4848,5676486.564,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2153.651556,1088.266727,899.9773221,10,584715.0057,5667935.421,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,3,3,3,5,1698.52,1327.964642,1245.335753,3,590180.421,5667064.312,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,1,4,1595.74,1130.587182,983.6099759,3,583900.6234,5673175.182,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,3,4,3,2134.314222,1599.588865,1572.35806,2,588080.8657,5667370.313,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,1,4,6,5,5,1783.78,429.6840334,1956.718248,8,584737.2788,5678741.589,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,4,3,4,3,3,1867.26,1145.252238,1253.156224,3,571235.9099,5676678.605,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1700.28,875.9159414,1120.601906,3,594768.5124,5666820.563,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,1777.154222,584.398025,416.3195992,3,592697.6893,5665768.642,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,3,4,1628.88,910.9800066,755.2942124,3,569851.4537,5685601.898,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,626.7364782,460.4315082,4,596347.3713,5669625.861,Bow Valley,0,0,Deciduous,Deciduous,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,1,3,4,3,2126.767111,315.2576,221.5411309,8,593303.7061,5673993.656,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,4,1,1,5,1855.034222,2373.871124,2140.489561,3,568807.3702,5688197.296,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,4,1,1,5,1433,235.9061944,265.7556404,2,583579.2693,5676547.551,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,3,6,1,5,6,2111.279111,687.5174986,1808.519755,1,584179.2307,5680967.368,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,6,4,3,1,4,2177.526667,270.6190716,655.9336837,2,563356.057,5684496.751,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2206.753333,1703.677992,1612.492161,10,572261.3699,5685429.408,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1502.406667,172.6226676,446.8153261,2,569088.1,5682610.474,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,1,4,4,1641.012889,250.2394137,182.7353885,2,566401.5183,5683649.585,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,3,4,3,2382.46,1529.448584,1485.470316,10,587258.3852,5666837.919,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,3,5,6,4,2124.753333,2230.232946,2946.427463,1,586759.6853,5678577.151,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,3,3,1,4,2012.346222,1008.314694,1046.95715,2,573778.7172,5675887.228,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,4,3,3,2009.773333,1513.38077,1317.624309,2,578026.6768,5676291.863,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,1,1,4,1966.120444,677.9544875,578.1673755,3,567936.539,5679463.312,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,4,6,3,2165.713778,2736.047682,3248.650279,3,569646.4927,5688971.241,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1533.179556,340.2003776,79.32987937,2,563389.802,5689046.263,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1468.26,195.356076,198.186232,2,573568.3603,5682067.968,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,2063.4,842.2653994,746.3749172,2,581069.1927,5681371.916,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1595.48,738.5552458,569.3475143,2,577275.2719,5680184.323,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,1,1,4,1690.473333,1713.373663,1603.352553,1,568073.7647,5688029.164,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,3,4,1,1,5,1432.853778,50.31596664,0,2,582804.7489,5676124.075,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,3,1,4,1503.246667,88.14701542,30.69435745,2,565521.8322,5687398.997,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1857.992889,45.87401992,75.01349906,2,589402.4859,5683215.467,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1463,84.1720543,4.108300538,2,569080.3042,5683547.618,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2670.187556,3134.180304,3031.030766,10,582185.9735,5670398.716,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,5,3,1,5,1402,682.80502,469.5767721,7,595031.9443,5669176.798,Bow Valley,0,0,Herbaceous,Herbaceous,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,4,1,2636.7,1613.10612,1479.749546,10,593188.1935,5678749.837,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1552.54,656.9115173,532.9842513,2,565421.8949,5686485.682,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,5,1777.293333,1338.733008,1237.79525,3,582747.1042,5678772.004,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,5,6,4,2524.640444,800.7605064,725.5821279,10,586123.2023,5682758.844,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,3,3,1,1,3,2128.873333,2751.348749,2742.344842,1,575379.2289,5675158.157,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,4,4,1,5,1402,107.4134405,10.85505114,2,595732.5931,5668913.869,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,4,1,5,1470.4,77.41344047,51.07878524,2,582721.1001,5674754.933,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1751.899556,345.5768539,244.1036259,3,591438.055,5677805.121,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,3,5,6,4,2343.806667,564.3944361,562.6530605,10,586407.6277,5682678.988,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,1,4,4,1758.767111,1397.232902,1679.852178,2,575681.495,5677145.954,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1402,130.1535223,184.8363605,2,585051.2554,5675113.932,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,6,3,5,3,4,1710.406667,893.2622074,839.5209849,3,579758.0403,5676007.441,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1527.333333,447.7964551,270.7139893,2,565318.4647,5687096.998,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2193.9,773.8974882,748.510093,15,595436.2121,5671834.345,Bow Valley,0,0,Alpine Herb,Alpine Herb,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,4,4,1,1,4,1436.22,150.4343487,17.49716476,2,575639.5656,5680016.291,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1634.06,561.0585089,1578.943383,2,566214.6642,5690380.425,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,1622.407111,334.3945205,357.462628,3,580725.2781,5674212.473,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1767.241333,456.7852864,395.8339686,3,591522.3855,5677227.003,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,4,4,3,5,1405.78,43.51552217,39.06612353,2,588300.9189,5670180.547,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1555.786222,388.0471637,435.7158307,3,571422.9282,5683754.967,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,2049.789333,1062.611051,1057.19487,3,593182.4224,5665185.225,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,5,1890.953333,2100.596616,2045.39925,3,569660.0812,5687377.089,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2569.819556,1272.459132,1138.729353,10,591655.4709,5672322.668,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,3,4,3,3,2023.553333,1698.365548,1503.099497,2,577912.4269,5676154.967,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,4,6,6,1,6,1530.32,885.3090073,628.9684386,3,586541.2906,5675340.319,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1582,318.3734741,173.3649105,2,573154.9864,5678610.341,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,1,3,4,1704.846667,110.3159666,0,2,581652.4424,5683672.835,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1940.232889,1501.150072,1445.014607,2,577588.1181,5676454.602,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,1,1,4,1641.026667,708.0227448,1069.151315,2,570444.0336,5680105.167,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1587.94,50.31596664,931.8659987,3,584754.2365,5677435.315,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2125.292889,1931.672134,2080.601906,1,595836.089,5665873.231,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,3,1,1,4,1738.34,849.609184,947.0601381,2,569774.2472,5679599.837,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1541.16,1077.964727,980.6264082,2,567410.1291,5687796.581,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2261.565778,998.2351694,751.0704324,10,594031.8877,5676359.575,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,1,3,4,3,1948.747556,1893.941124,1773.863378,8,582845.1095,5672568.953,Bow Valley,0,0,Shrub,Shrub,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,4,5,5,5,5,1931.986667,288.4736729,295.9336837,2,572900.9911,5684121.295,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,7,7,1401,91.61021465,0,9,597829.9125,5669666.053,Bow Valley,0,0,Water,Water,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,3,4,5,5,4,2124.353333,2021.898147,2076.08944,10,570916.0796,5686386.764,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,1,4,4,1955.44,2160.596072,2389.544062,3,575658.8221,5676261.424,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,3,1,3,1817.300444,497.8435276,486.3821052,3,591404.836,5677387.539,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1591.086222,78.2927171,916.7027376,3,584710.9042,5677451.143,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,1,4,1448.313333,560.8762405,360.3012262,2,572039.9014,5682009.322,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1779.66,40.20653536,1006.960494,3,583317.2659,5680836.479,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1422.233778,288.5811188,113.3389701,5,579840.3626,5677504.284,Bow Valley,0,0,Mixed,Mixed,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,3,3,1,1,3,1973.633333,218.9220561,0,3,564504.2611,5683781.443,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,4,5,5,4,2104.080444,1812.461589,1687.864224,10,572044.8517,5685458.154,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2340.352444,2150.053861,1992.803346,15,588148.7721,5666798.015,Bow Valley,0,0,Alpine Herb,Alpine Herb,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,3,3,5,6,3,2146.614222,2216.928728,1968.170394,1,578804.5482,5674915.565,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,4,1,3,4,1487.74,316.9237079,345.5836464,3,579234.9889,5677063.433,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2356.118222,748.6008523,577.9176144,10,574346.0659,5684554.253,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,1,4,4,1560.639556,102.5865595,864.8408902,2,569866.8599,5681357.442,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1838.207111,778.4204237,691.0408288,10,590926.363,5670483.195,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,4,4,3,4,1790.506667,47.10324183,90.50427624,3,598033.1131,5667804.432,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,6,1,1,6,1402,347.4134405,248.7198298,2,594121.9376,5668730.394,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,5,6,3,2372.867111,1264.467136,1104.8079,16,583824.6383,5683259.893,Bow Valley,0,0,Alpine Shrub,Alpine Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,5,4,3,3,4,2075.406222,772.6730569,627.6538526,7,575424.8308,5683015.182,Bow Valley,0,0,Herbaceous,Herbaceous,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,5,4,3,1,4,1491.693333,137.4134405,174.1616865,2,570547.6893,5683588.424,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2375.446667,2869.219319,2811.262264,10,588777.2466,5676217.473,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,4,1,2356.092444,3696.25764,3565.634738,10,571605.036,5687905.822,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,5,3,1,5,1402,342.5865595,289.7009582,4,595007.7367,5669667.312,Bow Valley,0,0,Deciduous,Deciduous,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,4,3,3,3,5,1668.666667,,,3,590850.3114,5664463.838,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,1,1,4,1847.313778,107.4134405,174.4143205,3,575942.2651,5682419.44,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,1,1,4,1750.526667,1140.292134,1132.702223,3,564790.0947,5684961.818,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,3,1,4,1523.313333,615.3668793,566.1085145,2,566800.139,5684738.829,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,4,4,4,3,4,1660.653778,342.66242,527.4360204,3,592459.5499,5665236.207,Bow Valley,0,0,Closed Conifer,Closed Conifer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,6,1,5,6,1655.747111,276.7045814,226.0455581,1,597794.1083,5672399.306,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,3,6,1,3,6,1605.007556,495.2551953,352.5744832,2,590385.9901,5670574.938,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,4,1,2327.546667,417.9149471,442.0987898,16,584554.5849,5666383.23,Bow Valley,0,0,Alpine Shrub,Alpine Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,1,4,1,2674.420444,1882.091359,1809.024509,10,593246.4577,5679274.511,Bow Valley,0,0,Rock-Ice,Rock-Ice,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,5,4,3,1,4,1555.72,363.0063167,316.2500193,2,562405.3567,5689986.508,Bow Valley,0,0,Moderate Conifer,Moderate Conifer,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,5,5,3,1,5,1433,162.5865595,235.7622927,1,579178.3583,5678805.316,Bow Valley,0,0,Open Conifer,Open Conifer,0,0,1,0,0,0,0,0,0,0,0,0,0,0
